sigma, x , y
1.0700000000000003,0.474359,0.405344
0.9900000000000001,0.508152,0.405455
1.2500000000000002,0.491084,0.440072
1.0700000000000003,0.52759,0.435116
0.9900000000000001,0.542368,0.403169
1.0500000000000003,0.579912,0.399696
1.0100000000000002,0.614538,0.399294
1.1100000000000003,0.564133,0.432675
1.0900000000000003,0.599707,0.429644
0.8900000000000001,0.587018,0.459556
1.0100000000000002,0.648188,0.395699
1.0300000000000002,0.680109,0.388365
1.0300000000000002,0.668189,0.422119
0.8900000000000001,0.634003,0.425878
0.9900000000000001,0.620074,0.457608
0.9900000000000001,0.653372,0.45124
1.0700000000000003,0.690049,0.449483
1.0500000000000003,0.735001,0.409022
1.0700000000000003,0.702003,0.414176
1.2300000000000002,0.757883,0.437478
0.9700000000000001,0.722222,0.444044
1.0500000000000003,0.768245,0.401586
1.0300000000000002,0.801677,0.392955
0.8900000000000001,0.826158,0.413927
0.9100000000000001,0.793337,0.423945
0.8900000000000001,0.819252,0.442808
1.0300000000000002,0.790065,0.45677
1.0300000000000002,0.861083,0.402463
0.9900000000000001,0.902629,0.4077
1.0500000000000003,0.849892,0.435911
0.8500000000000001,0.879998,0.4281
1.0900000000000003,0.91013,0.440508
1.1300000000000001,0.879844,0.462093
1.1500000000000001,0.938016,0.414136
1.2500000000000002,0.976381,0.422106
1.1300000000000001,0.97628,0.460435
1.0300000000000002,0.943228,0.448156
0.9100000000000001,0.00868729,0.477671
1.1300000000000001,0.0650177,0.489666
0.79,0.0321601,0.492901
0.9500000000000002,0.0114308,0.512491
1.31,0.0474383,0.52516
1.0100000000000002,0.135658,0.483548
1.0900000000000003,0.101128,0.487227
1.0100000000000002,0.0852036,0.519076
0.9500000000000002,0.119199,0.514041
0.9100000000000001,0.137543,0.537805
0.9700000000000001,0.151145,0.511136
1.1700000000000002,0.174065,0.484339
0.9900000000000001,0.206056,0.47314
0.9300000000000002,0.180988,0.521567
1.2300000000000002,0.214382,0.509654
1.0500000000000003,0.20403,0.545901
0.9500000000000002,0.242293,0.485604
0.9500000000000002,0.297815,0.466407
0.9300000000000002,0.27393,0.491186
1.0500000000000003,0.251536,0.517044
0.8300000000000001,0.233521,0.540204
1.0500000000000003,0.283415,0.525917
0.9900000000000001,0.305792,0.499003
1.0300000000000002,0.328575,0.473715
1.1300000000000001,0.362764,0.480943
0.9900000000000001,0.338675,0.506454
0.9500000000000002,0.371193,0.514853
1.0100000000000002,0.316339,0.530379
0.9900000000000001,0.34995,0.538352
1.1100000000000003,0.396861,0.488721
1.0500000000000003,0.430775,0.495482
